"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529862256891","43.373493","58.64693","0.111716986"
"1529862257853","63.60424","58.494198","1.4894881"
"1529862258887","57.142857","58.5453","0.5201089"
"1529862259953","57.692307","58.531277","0.14632049"
"1529862260890","61.85567","58.52289","0.08311353"
"1529862261922","59.01639","58.556217","0.32511485"
"1529862262953","58.44156","58.560818","0.055415068"
"1529862263924","61.643837","58.559624","0.012882599"
"1529862264985","58.252426","58.590466","0.30077133"
"1529862265882","64.51613","58.587086","0.044624433"
"1529862266967","56.782333","58.646378","0.57820976"
"1529862267951","60.0","58.62774","0.19075379"
"1529862269991","59.800663","58.64146","0.13517395"
"1529862271155","51.28205","58.653053","0.11384918"
"1529862272524","43.062202","58.57934","0.7189007"
"1529862274914","49.930653","58.42417","1.5149183"
"1529862275994","57.877815","58.339237","0.8420171"
"1529862276964","60.81081","58.33462","0.09547078"
"1529862277951","59.40594","58.359383","0.24166347"
"1529862278868","65.21739","58.369846","0.10488134"
"1529862279860","60.81081","58.43832","0.6678464"
"1529862280868","59.800663","58.462044","0.24080844"
"1529862281793","64.05694","58.47543","0.13274299"
"1529862282810","60.0","58.531246","0.5444633"
"1529862283723","65.21739","58.545933","0.15323037"
"1529862285727","60.100166","58.612648","0.6507725"
"1529862286678","62.283737","58.62752","0.1589898"
"1529862287650","62.068966","58.664085","0.3569036"
"1529862288621","61.643837","58.698135","0.3339521"
"1529862289603","61.43345","58.727592","0.2891957"
"1529862290599","61.01695","58.75465","0.26545176"
"1529862291553","62.5","58.77727","0.22220789"
"1529862292522","61.22449","58.8145","0.3637151"
"1529862293497","62.283737","58.8386","0.23781699"
"1529862294526","57.877815","58.87305","0.3368061"
"1529862295476","63.380283","58.8631","0.102732055"
"1529862296412","63.82979","58.90827","0.44062972"
"1529862297480","57.142857","58.957485","0.4819586"
"1529862298560","55.555557","58.93934","0.18340601"
"1529862299458","66.42066","58.905502","0.33049148"
"1529862300440","60.60606","58.980656","0.7336134"
"1529862301480","57.692307","58.99691","0.17466097"
"1529862302573","55.384617","58.983864","0.12841658"
"1529862304355","33.707867","58.947872","0.35122886"
"1529862305428","55.555557","58.695473","2.4616237"
"1529862306412","61.22449","58.664074","0.39288"
"1529862307391","60.402683","58.68968","0.25276065"
"1529862308401","60.60606","58.70681","0.1689513"
"1529862309954","38.793102","58.725803","0.18598133"
"1529862311503","38.62661","58.526478","1.9439006"
"1529862312463","61.85567","58.32748","1.9503214"
"1529862313433","62.283737","58.362762","0.39549714"
"1529862314461","57.692307","58.401974","0.38440824"
"1529862315526","56.603775","58.39488","0.079165414"
"1529862316476","64.28571","58.37697","0.17484552"
"1529862317610","53.097343","58.436054","0.5764786"
"1529862318494","66.42066","58.382668","0.52380615"
"1529862319555","56.782333","58.463047","0.78560317"
"1529862320494","64.51613","58.44624","0.18175605"
"1529862322308","66.055046","58.50694","0.5922067"
"1529862323563","48.0","58.58242","0.7384601"
"1529862324571","59.800663","58.476597","1.0346229"
"1529862325566","58.82353","58.489838","0.16545917"
"1529862326509","64.28571","58.493176","0.036505938"
"1529862327588","55.727554","58.5511","0.5648926"
"1529862328605","59.40594","58.522865","0.28108343"
"1529862329569","62.068966","58.531696","0.090587586"
"1529862330617","57.32484","58.56707","0.3450688"
"1529862331585","61.85567","58.55465","0.12595958"
"1529862332619","58.252426","58.587658","0.3221579"
"1529862333586","62.068966","58.584305","0.04589747"
"1529862334595","60.0","58.619152","0.3398506"
"1529862335700","53.412464","58.63296","0.13888082"
"1529862337597","63.716816","58.580757","0.5092857"
"1529862338543","63.380283","58.63212","0.50344443"
"1529862339584","58.252426","58.6796","0.46576387"
"1529862340656","55.90062","58.675327","0.062487558"
"1529862341861","49.586777","58.64758","0.270658"
"1529862343541","71.14625","58.556973","0.8840124"
"1529862344411","69.49807","58.682865","1.2308686"
"1529862346235","65.69343","58.791016","1.0618432"
"1529862347118","68.181816","58.86004","0.6814384"
"1529862348199","55.214725","58.953255","0.9115985"
"1529862350541","51.57593","58.91587","0.37580088"
"1529862351598","58.44156","58.842472","0.7167674"
"1529862353436","64.40072","58.838463","0.08164615"
"1529862354437","58.631924","58.894085","0.54248554"
"1529862355478","58.064518","58.891464","0.059970923"
"1529862356443","62.5","58.883194","0.080865346"
"1529862357484","57.692307","58.91936","0.35279906"
"1529862358421","64.28571","58.90709","0.12475314"
"1529862359421","60.402683","58.960876","0.52466476"
"1529862360411","59.60265","58.975296","0.1500731"
"1529862361357","64.7482","58.98157","0.06299235"
"1529862362335","60.20067","59.039238","0.56238943"
"1529862363338","60.60606","59.050854","0.12645507"
"1529862364903","38.29787","59.066406","0.15218796"
"1529862366611","35.225048","58.858723","2.0253782"
"1529862368237","36.734695","58.622387","2.3136082"
"1529862369125","67.41573","58.40351","2.1469622"
"1529862371211","57.877815","58.493633","0.9047044"
"1529862372342","52.478134","58.487476","0.108588085"
"1529862373652","45.918365","58.427383","0.586124"
"1529862374564","66.666664","58.30229","1.2212706"
"1529862377433","62.64501","58.385937","0.82477474"
"1529862378501","56.074768","58.428528","0.42344946"
"1529862379880","43.68932","58.40499","0.23340896"
"1529862382139","53.019146","58.257835","1.4352434"
"1529862383555","42.35294","58.20545","0.53064835"
"1529862384781","49.18033","58.046925","1.546827"
"1529862385838","56.962025","57.95826","0.87838614"
"1529862388071","54.878048","57.948296","0.13097334"
"1529862388979","63.380283","57.917595","0.29969314"
"1529862389853","68.181816","57.97222","0.53355676"
"1529862391137","47.61905","58.074318","0.9970552"
"1529862393936","42.502953","57.969765","1.0244479"
"1529862395883","61.643837","57.815098","1.5117788"
"1529862397833","61.53846","57.853386","0.40281838"
"1529862398781","63.157894","57.890236","0.36161435"
"1529862400700","31.46853","57.942913","0.5149664"
"1529862402269","37.97468","57.67817","2.5822613"
"1529862404721","48.913044","57.481133","1.9387326"
"1529862406804","57.971016","57.39545","0.85774636"
"1529862408740","61.962135","57.401207","0.10250696"
"1529862410125","47.36842","57.446815","0.44489408"
"1529862411269","47.87234","57.34603","0.9838386"
"1529862415785","53.058216","57.251293","0.9290858"
"1529862417006","49.72376","57.209362","0.4193257"
"1529862418236","50.0","57.134506","0.73118985"
"1529862419847","36.511158","57.06316","0.6995794"
"1529862421851","59.30807","56.85764","2.0054255"
"1529862422873","58.631924","56.882145","0.31196243"
"1529862424637","34.22053","56.899643","0.17346442"
"1529862426702","58.15832","56.67285","2.211706"
"1529862427722","58.252426","56.687706","0.26438832"
"1529862429976","53.973015","56.703354","0.154863"
"1529862431288","45.34005","56.676052","0.2667093"
"1529862434138","43.010754","56.56269","1.105794"
"1529862436127","30.354132","56.42717","1.3261856"
"1529862440204","43.47826","56.16644","2.5460656"
"1529862442141","30.874786","56.03956","1.2632587"
"1529862445318","56.485355","55.78791","2.4572856"
"1529862446404","56.782333","55.794884","0.2549675"
"1529862447399","60.81081","55.80476","0.09961297"
"1529862450288","41.714947","55.85482","0.48828524"
"1529862452239","31.034483","55.71342","1.3797666"
"1529862455449","37.42204","55.466633","2.4106104"
"1529862457328","31.034483","55.286186","1.7761204"
"1529862459283","30.76923","55.04367","2.3716552"
"1529862460383","54.711246","54.800926","2.3790631"
"1529862462263","31.97158","54.80003","0.238067"
"1529862464284","29.459902","54.571747","2.2263286"
"1529862465481","50.27933","54.32063","2.4589741"
"1529862466978","40.268456","54.280216","0.4645235"
"1529862469403","49.382717","54.1401","1.3671983"
"1529862470461","57.142857","54.092525","0.4836599"
"1529862471498","57.692307","54.123028","0.30137083"
"1529862472507","59.01639","54.158722","0.3493736"
"1529862473499","61.43345","54.2073","0.47500038"
"1529862474566","56.42633","54.27956","0.706284"
"1529862475614","56.962025","54.30103","0.22094312"
"1529862476743","53.254436","54.32764","0.2604356"
"1529862477767","59.01639","54.31691","0.10784935"
"1529862478815","57.142857","54.363903","0.4584145"
"1529862479741","65.454544","54.391693","0.27484977"
"1529862481645","31.034483","54.502323","1.079185"
"1529862483078","45.11278","54.267643","2.2910967"
"1529862486190","57.38576","54.176094","0.9216996"
"1529862487158","58.82353","54.20819","0.32629117"
"1529862488183","58.064518","54.254345","0.45126292"
"1529862489221","58.44156","54.292446","0.3742935"
"1529862490270","56.603775","54.33394","0.40634355"
"1529862491293","58.82353","54.356636","0.22505043"
"1529862492322","57.692307","54.401306","0.43618646"
"1529862493399","56.074768","54.434216","0.3238848"
"1529862494371","61.643837","54.450623","0.16323"
"1529862495249","70.03891","54.522556","0.7016628"
"1529862496463","49.18033","54.67772","1.514761"
"1529862499385","40.909092","54.622746","0.55708766"
"1529862500475","55.555557","54.485607","1.3384975"
"1529862501444","61.22449","54.496307","0.16971332"
"1529862502313","69.76744","54.56359","0.65634316"
"1529862503849","38.87689","54.71563","1.484112"
"1529862505199","45.569622","54.557243","1.5516876"
"1529862506219","57.142857","54.467365","0.8900907"
"1529862507452","48.648647","54.49412","0.2756752"
"1529862508995","39.04555","54.435665","0.57070917"
"1529862510319","45.801525","54.281765","1.501909"
"1529862511410","63.380283","54.196964","0.84050995"
"1529862513069","33.519554","54.2888","0.89948094"
"1529862515453","49.586777","54.08111","2.0273867"
"1529862516414","63.157894","54.036163","0.4829011"
"1529862519341","61.43345","54.12738","0.8908493"
"1529862520327","61.85567","54.20044","0.71802634"
"1529862522057","34.749035","54.276993","0.74997336"
"1529862524383","51.355206","54.081715","1.9058177"
"1529862525690","45.454544","54.05445","0.32713404"
"1529862526739","58.252426","53.968452","0.8392897"
"1529862528420","35.78529","54.01129","0.42611492"
"1529862530104","36.217304","53.829033","1.7778872"
"1529862531982","63.268894","53.652916","1.7266508"
"1529862532927","63.157894","53.749077","0.95350164"
"1529862533973","58.064518","53.843166","0.92247677"
"1529862536373","49.72376","53.88538","0.42186996"
"1529862538483","56.962025","53.843765","0.4080229"
"1529862544698","48.154095","53.874947","0.306814"
"1529862546209","40.268456","53.817738","0.5587331"
"1529862547839","36.734695","53.682243","1.3224893"
"1529862549451","37.037037","53.512768","1.6579859"
"1529862550685","49.04632","53.34801","1.6152241"
"1529862551912","48.51752","53.304993","0.44951707"
"1529862553988","59.01639","53.25712","0.4690272"
"1529862555846","62.93706","53.314713","0.56359184"
"1529862557700","66.17647","53.410934","0.94005024"
"1529862558607","64.05694","53.53859","1.2484227"
"1529862560198","39.04555","53.643772","1.0333053"
"1529862561107","63.60424","53.49779","1.427345"
"1529862562726","36.585365","53.598854","0.99585027"
"1529862565200","48.51752","53.42872","1.6621195"
"1529862566631","42.35294","53.37961","0.5069557"
"1529862568255","36.885246","53.26934","1.0765009"
"1529862569278","58.82353","53.1055","1.6013782"
"1529862571249","60.81081","53.162678","0.580154"
"1529862572682","41.958042","53.23916","0.7480891"
"1529862574868","55.13017","53.126347","1.1026605"
"1529862575794","63.157894","53.146385","0.22437409"
"1529862577284","40.268456","53.246502","0.97656715"
"1529862578788","40.17857","53.116722","1.2693646"
"1529862581091","52.941177","52.98734","1.2680811"
"1529862582867","32.967033","52.986877","0.12688799"
"1529862584147","47.36842","52.78668","1.9523507"
"1529862585273","53.892216","52.732494","0.5632972"
"1529862588632","53.57143","52.74409","0.12634645"
"1529862589606","61.01695","52.752365","0.08166429"
"1529862590949","45.22613","52.83501","0.805993"
"1529862593795","42.203987","52.758923","0.7463729"
"1529862596160","50.42017","52.653374","1.0320064"
"1529862599020","42.40283","52.631042","0.24099414"
"1529862600487","40.0","52.52876","0.9977333"
"1529862603427","40.909092","52.403473","1.2258557"
"1529862605355","31.304348","52.28853","1.1276004"
"1529862607156","33.395176","52.078686","2.0494547"
"1529862609667","47.808765","51.89185","1.8334821"
"1529862611325","35.643566","51.851017","0.43836224"
"1529862612743","43.26923","51.688942","1.5811375"
"1529862614783","29.032259","51.604744","0.8361647"
"1529862617246","48.97959","51.37902","2.2028275"
"1529862619706","48.913044","51.355026","0.321365"
"1529862625622","50.675674","51.330605","0.2402974"
"1529862626955","45.22613","51.324055","0.06823882"
"1529862628732","33.58209","51.263077","0.59470093"
"1529862630137","43.165466","51.086266","1.7252525"
"1529862631382","47.61905","51.007057","0.79145885"
"1529862634321","41.09589","50.97318","0.33974186"
"1529862636835","47.808765","50.874405","0.96381944"
"1529862639780","40.494938","50.84375","0.31410983"
"1529862641605","33.21033","50.74026","1.0096915"
"1529862643721","28.43602","50.56496","1.7124754"
"1529862646661","40.54054","50.34367","2.16477"
"1529862648224","38.70968","50.24564","0.98019236"
"1529862650082","32.967033","50.13028","1.1292342"
"1529862652819","43.26923","49.95865","1.6775429"
"1529862654379","38.37953","49.891754","0.6735678"
"1529862656392","29.850746","49.77663","1.1246759"
"1529862658033","37.894737","49.57737","1.9463986"
"1529862660076","29.605263","49.460545","1.1557826"
"1529862661586","37.735847","49.261993","1.9397082"
"1529862666065","41.033436","49.146732","1.1406289"
"1529862668021","30.150753","49.065598","0.79937774"
"1529862669371","43.26923","48.87645","1.8462827"
"1529862671448","29.268293","48.820377","0.57713735"
"1529862672573","51.8732","48.624855","1.9075673"
"1529862676413","46.753246","48.657337","0.36977592"
"1529862678177","35.928143","48.638298","0.18933077"
"1529862679588","40.54054","48.511196","1.2396226"
"1529862681288","34.88372","48.431488","0.78711087"
"1529862683428","28.43602","48.29601","1.3235034"
"1529862686316","41.284405","48.09741","1.9412376"
"1529862688102","34.285713","48.029278","0.69217426"
"1529862689322","48.0","47.89184","1.342041"
"1529862692929","50.04634","47.892925","0.13461792"
"1529862694281","44.226044","47.91446","0.2104294"
"1529862697663","53.20197","47.877575","0.36030456"
"1529862699700","29.459902","47.93082","0.5204766"
"1529862700832","53.412464","47.746113","1.8020123"
"1529862704533","48.692516","47.802776","0.5812159"
"1529862707768","37.037037","47.811672","0.10443436"
"1529862709740","30.405405","47.703926","1.0507805"
"1529862711454","35.08772","47.53094","1.6901991"
"1529862715040","50.895382","47.40651","1.2251619"
"1529862717341","51.28205","47.4414","0.36161706"
"1529862718872","38.96104","47.479805","0.3762772"
"1529862721788","41.002277","47.39462","0.8315909"
"1529862724661","42.056076","47.330696","0.62889534"
"1529862726919","53.097343","47.27795","0.5182045"
"1529862728192","46.511627","47.336143","0.5698609"
"1529862730020","34.482758","47.3279","0.09855216"
"1529862731271","45.454544","47.199448","1.2526805"
"1529862732640","43.90244","47.182","0.21129787"
"1529862734223","37.815125","47.149204","0.3205158"
"1529862736336","28.301888","47.055862","0.91081154"
