"System Time Index","BVP Data"
"1529863788457","-2.0"
"1529863788457","-1.0"
"1529863788457","0.0"
"1529863788479","1.0"
"1529863788479","2.0"
"1529863788479","3.0"
"1529863788500","4.0"
"1529863788500","5.0"
"1529863788521","6.0"
"1529863788521","7.0"
"1529863788541","8.0"
"1529863788583","9.0"
"1529863788605","10.0"
"1529863788642","11.0"
"1529863788663","12.0"
"1529863788691","13.0"
"1529863788711","14.0"
"1529863788712","15.0"
"1529863788732","16.0"
"1529863788733","17.0"
"1529863788733","18.0"
"1529863788733","19.0"
"1529863788733","20.0"
"1529863788733","21.0"
"1529863788733","22.0"
"1529863788754","23.0"
"1529863788754","24.0"
"1529863788754","25.0"
"1529863788754","26.0"
"1529863788754","27.0"
"1529863788754","28.0"
"1529863788754","30.0"
"1529863788755","31.0"
"1529863788755","32.0"
"1529863788755","33.0"
"1529863788755","34.0"
"1529863788755","35.0"
"1529863788755","36.0"
"1529863788755","37.0"
"1529863788755","38.0"
"1529863788755","39.0"
"1529863788756","40.0"
"1529863788756","41.0"
"1529863788756","42.0"
"1529863788756","43.0"
"1529863788756","44.0"
"1529863788777","45.0"
"1529863788777","46.0"
"1529863788798","47.0"
"1529863788798","48.0"
"1529863788798","49.0"
"1529863788798","50.0"
"1529863788798","51.0"
"1529863788819","52.0"
"1529863788820","53.0"
"1529863788840","54.0"
"1529863788923","53.0"
"1529863788923","52.0"
"1529863788944","51.0"
"1529863788945","50.0"
"1529863788965","49.0"
"1529863788966","48.0"
"1529863788986","47.0"
"1529863788987","46.0"
"1529863788987","45.0"
"1529863788987","44.0"
"1529863788987","43.0"
"1529863788987","42.0"
"1529863789007","41.0"
"1529863789007","40.0"
"1529863789008","39.0"
"1529863789008","38.0"
"1529863789008","37.0"
"1529863789029","36.0"
"1529863789029","35.0"
"1529863789029","34.0"
"1529863789029","33.0"
"1529863789050","32.0"
"1529863789050","31.0"
"1529863789050","30.0"
"1529863789071","29.0"
"1529863789071","28.0"
"1529863789071","27.0"
"1529863789092","26.0"
"1529863789092","25.0"
"1529863789092","24.0"
"1529863789092","23.0"
"1529863789113","22.0"
"1529863789134","21.0"
"1529863789155","20.0"
"1529863789197","19.0"
"1529863789303","18.0"
"1529863789344","17.0"
"1529863789366","18.0"
"1529863789387","19.0"
"1529863789408","20.0"
"1529863789429","21.0"
"1529863789429","22.0"
"1529863789429","23.0"
"1529863789429","24.0"
"1529863789450","25.0"
"1529863789451","26.0"
"1529863789451","27.0"
"1529863789471","28.0"
"1529863789472","29.0"
"1529863789476","30.0"
"1529863789496","31.0"
"1529863789497","32.0"
"1529863789497","33.0"
"1529863789497","34.0"
"1529863789517","35.0"
"1529863789517","36.0"
"1529863789584","35.0"
"1529863789585","34.0"
"1529863789605","33.0"
"1529863789605","32.0"
"1529863789631","31.0"
"1529863789652","30.0"
"1529863789652","29.0"
"1529863789652","28.0"
"1529863789683","27.0"
"1529863789704","26.0"
"1529863789704","25.0"
"1529863789704","24.0"
"1529863789725","23.0"
"1529863789768","22.0"
"1529863789769","21.0"
"1529863789769","20.0"
"1529863789790","19.0"
"1529863789790","18.0"
"1529863789811","17.0"
"1529863789832","16.0"
"1529863789833","15.0"
"1529863789833","14.0"
"1529863789854","13.0"
"1529863789875","12.0"
"1529863789875","11.0"
"1529863789896","10.0"
"1529863789896","9.0"
"1529863789979","10.0"
"1529863790042","11.0"
"1529863790062","12.0"
"1529863790104","13.0"
"1529863790104","14.0"
"1529863790104","15.0"
"1529863790104","16.0"
"1529863790125","17.0"
"1529863790125","18.0"
"1529863790145","19.0"
"1529863790146","20.0"
"1529863790146","21.0"
"1529863790146","22.0"
"1529863790146","23.0"
"1529863790167","24.0"
"1529863790168","25.0"
"1529863790168","26.0"
"1529863790188","27.0"
"1529863790188","28.0"
"1529863790189","29.0"
"1529863790189","30.0"
"1529863790209","31.0"
"1529863790271","30.0"
"1529863790292","29.0"
"1529863790292","28.0"
"1529863790312","27.0"
"1529863790313","26.0"
"1529863790333","25.0"
"1529863790334","24.0"
"1529863790334","23.0"
"1529863790354","22.0"
"1529863790355","21.0"
"1529863790355","20.0"
"1529863790376","19.0"
"1529863790376","18.0"
"1529863790397","17.0"
"1529863790397","16.0"
"1529863790418","15.0"
"1529863790418","14.0"
"1529863790418","13.0"
"1529863790439","12.0"
"1529863790439","11.0"
"1529863790460","10.0"
"1529863790460","9.0"
"1529863790482","8.0"
"1529863790482","7.0"
"1529863790503","6.0"
"1529863790524","5.0"
"1529863790547","4.0"
"1529863790568","3.0"
"1529863790616","2.0"
"1529863790637","1.0"
"1529863790658","0.0"
"1529863790771","1.0"
"1529863790771","2.0"
"1529863790792","3.0"
"1529863790812","4.0"
"1529863790833","5.0"
"1529863790834","6.0"
"1529863790854","7.0"
"1529863790854","8.0"
"1529863790855","9.0"
"1529863790875","10.0"
"1529863790896","11.0"
"1529863790896","12.0"
"1529863790917","13.0"
"1529863790917","14.0"
"1529863790982","13.0"
"1529863791003","12.0"
"1529863791045","11.0"
"1529863791045","10.0"
"1529863791093","9.0"
"1529863791113","8.0"
"1529863791113","7.0"
"1529863791134","6.0"
"1529863791134","5.0"
"1529863791136","4.0"
"1529863791177","3.0"
"1529863791219","2.0"
"1529863791303","3.0"
"1529863791324","4.0"
"1529863791366","5.0"
"1529863791448","6.0"
"1529863791491","7.0"
"1529863791513","8.0"
"1529863791534","9.0"
"1529863791534","10.0"
"1529863791557","11.0"
"1529863791578","12.0"
"1529863791598","11.0"
"1529863791599","10.0"
"1529863791599","9.0"
"1529863791599","8.0"
"1529863791619","6.0"
"1529863791620","5.0"
"1529863791642","3.0"
"1529863791642","2.0"
"1529863791642","0.0"
"1529863791642","-1.0"
"1529863791642","-3.0"
"1529863791642","-6.0"
"1529863791642","-9.0"
"1529863791642","-12.0"
"1529863791643","-15.0"
"1529863791663","-18.0"
"1529863791663","-21.0"
"1529863791663","-24.0"
"1529863791663","-27.0"
"1529863791663","-30.0"
"1529863791664","-34.0"
"1529863791664","-37.0"
"1529863791664","-40.0"
"1529863791664","-44.0"
"1529863791664","-48.0"
"1529863791664","-51.0"
"1529863791665","-55.0"
"1529863791699","-59.0"
"1529863791700","-62.0"
"1529863791700","-66.0"
"1529863791700","-69.0"
"1529863791720","-73.0"
"1529863791721","-76.0"
"1529863791721","-80.0"
"1529863791742","-84.0"
"1529863791742","-87.0"
"1529863791742","-91.0"
"1529863791742","-95.0"
"1529863791742","-98.0"
"1529863791763","-102.0"
"1529863791763","-105.0"
"1529863791763","-108.0"
"1529863791763","-111.0"
"1529863791763","-114.0"
"1529863791784","-118.0"
"1529863791784","-121.0"
"1529863791785","-124.0"
"1529863791785","-128.0"
"1529863791785","-131.0"
"1529863791785","-134.0"
"1529863791785","-137.0"
"1529863791785","-140.0"
"1529863791785","-143.0"
"1529863791786","-145.0"
"1529863791786","-148.0"
"1529863791806","-151.0"
"1529863791806","-153.0"
"1529863791806","-156.0"
"1529863791807","-159.0"
"1529863791807","-161.0"
"1529863791807","-164.0"
"1529863791807","-166.0"
"1529863791807","-168.0"
"1529863791807","-170.0"
"1529863791807","-172.0"
"1529863791828","-174.0"
"1529863791828","-176.0"
"1529863791828","-178.0"
"1529863791828","-180.0"
"1529863791829","-182.0"
"1529863791829","-184.0"
"1529863791829","-185.0"
"1529863791829","-187.0"
"1529863791829","-188.0"
"1529863791829","-189.0"
"1529863791830","-190.0"
"1529863791830","-191.0"
"1529863791850","-192.0"
"1529863791851","-191.0"
"1529863791871","-190.0"
"1529863791871","-189.0"
"1529863791872","-188.0"
"1529863791872","-186.0"
"1529863791872","-185.0"
"1529863791892","-183.0"
"1529863791893","-181.0"
"1529863791893","-179.0"
"1529863791893","-176.0"
"1529863791893","-174.0"
"1529863791893","-171.0"
"1529863791914","-169.0"
"1529863791914","-166.0"
"1529863791914","-163.0"
"1529863791914","-160.0"
"1529863791914","-157.0"
"1529863791914","-154.0"
"1529863791914","-151.0"
"1529863791935","-148.0"
"1529863791935","-145.0"
"1529863791935","-141.0"
"1529863791955","-138.0"
"1529863791956","-135.0"
"1529863791957","-132.0"
"1529863791957","-128.0"
"1529863791957","-125.0"
"1529863791957","-122.0"
"1529863791957","-119.0"
"1529863791957","-115.0"
"1529863791957","-112.0"
"1529863791958","-109.0"
"1529863791978","-105.0"
"1529863791979","-102.0"
"1529863791979","-99.0"
"1529863791979","-96.0"
"1529863791979","-93.0"
"1529863792000","-90.0"
"1529863792000","-87.0"
"1529863792001","-84.0"
"1529863792001","-81.0"
"1529863792001","-78.0"
"1529863792001","-75.0"
"1529863792001","-72.0"
"1529863792001","-69.0"
"1529863792001","-67.0"
"1529863792001","-64.0"
"1529863792023","-61.0"
"1529863792023","-59.0"
"1529863792044","-56.0"
"1529863792044","-54.0"
"1529863792044","-51.0"
"1529863792044","-49.0"
"1529863792044","-47.0"
"1529863792045","-45.0"
"1529863792045","-43.0"
"1529863792045","-40.0"
"1529863792045","-38.0"
"1529863792045","-36.0"
"1529863792065","-34.0"
"1529863792066","-33.0"
"1529863792066","-31.0"
"1529863792066","-29.0"
"1529863792066","-28.0"
"1529863792067","-26.0"
"1529863792088","-25.0"
"1529863792088","-23.0"
"1529863792088","-22.0"
"1529863792088","-21.0"
"1529863792088","-19.0"
"1529863792088","-18.0"
"1529863792109","-17.0"
"1529863792109","-15.0"
"1529863792109","-14.0"
"1529863792109","-13.0"
"1529863792109","-12.0"
"1529863792110","-11.0"
"1529863792130","-10.0"
"1529863792130","-9.0"
"1529863792131","-8.0"
"1529863792151","-7.0"
"1529863792152","-6.0"
"1529863792152","-5.0"
"1529863792153","-4.0"
"1529863792153","-3.0"
"1529863792154","-2.0"
"1529863792154","-1.0"
"1529863792174","0.0"
"1529863792175","1.0"
"1529863792175","2.0"
"1529863792217","3.0"
"1529863792259","4.0"
"1529863792301","5.0"
"1529863792301","6.0"
"1529863792322","7.0"
"1529863792322","8.0"
"1529863792322","9.0"
"1529863792323","10.0"
"1529863792323","11.0"
"1529863792323","12.0"
"1529863792323","13.0"
"1529863792346","14.0"
"1529863792346","16.0"
"1529863792346","17.0"
"1529863792367","18.0"
"1529863792367","19.0"
"1529863792367","21.0"
"1529863792367","22.0"
"1529863792367","23.0"
"1529863792367","25.0"
"1529863792388","26.0"
"1529863792388","28.0"
"1529863792389","29.0"
"1529863792389","31.0"
"1529863792409","32.0"
"1529863792409","33.0"
"1529863792409","34.0"
"1529863792409","36.0"
"1529863792410","37.0"
"1529863792410","38.0"
"1529863792410","39.0"
"1529863792431","40.0"
"1529863792431","41.0"
"1529863792432","42.0"
"1529863792432","43.0"
"1529863792453","42.0"
"1529863792473","41.0"
"1529863792474","40.0"
"1529863792475","39.0"
"1529863792496","38.0"
"1529863792496","37.0"
"1529863792496","36.0"
"1529863792496","35.0"
"1529863792516","34.0"
"1529863792517","33.0"
"1529863792517","32.0"
"1529863792538","31.0"
"1529863792538","30.0"
"1529863792539","29.0"
"1529863792703","28.0"
"1529863792704","27.0"
"1529863792704","26.0"
"1529863792704","25.0"
"1529863792704","24.0"
"1529863792704","23.0"
"1529863792725","22.0"
"1529863792725","21.0"
"1529863792726","19.0"
"1529863792746","18.0"
"1529863792747","17.0"
"1529863792747","15.0"
"1529863792768","13.0"
"1529863792768","12.0"
"1529863792768","10.0"
"1529863792769","8.0"
"1529863792770","6.0"
"1529863792770","5.0"
"1529863792770","3.0"
"1529863792770","1.0"
"1529863792770","0.0"
"1529863792770","-2.0"
"1529863792770","-3.0"
"1529863792770","-5.0"
"1529863792770","-7.0"
"1529863792770","-8.0"
"1529863792771","-10.0"
"1529863792771","-11.0"
"1529863792771","-13.0"
"1529863792771","-14.0"
"1529863792771","-16.0"
"1529863792771","-17.0"
"1529863792771","-19.0"
"1529863792771","-20.0"
"1529863792771","-22.0"
"1529863792771","-23.0"
"1529863792771","-25.0"
"1529863792793","-27.0"
"1529863792794","-29.0"
"1529863792794","-31.0"
"1529863792794","-33.0"
"1529863792794","-35.0"
"1529863792794","-37.0"
"1529863792794","-38.0"
"1529863792794","-40.0"
"1529863792794","-42.0"
"1529863792794","-44.0"
"1529863792794","-46.0"
"1529863792795","-48.0"
"1529863792795","-49.0"
"1529863792795","-51.0"
"1529863792795","-52.0"
"1529863792795","-54.0"
"1529863792815","-55.0"
"1529863792815","-57.0"
"1529863792817","-58.0"
"1529863792817","-59.0"
"1529863792817","-61.0"
"1529863792817","-62.0"
"1529863792817","-63.0"
"1529863792817","-65.0"
"1529863792838","-66.0"
"1529863792838","-67.0"
"1529863792838","-68.0"
"1529863792838","-69.0"
"1529863792838","-70.0"
"1529863792880","-69.0"
"1529863792880","-68.0"
"1529863792880","-67.0"
"1529863792882","-66.0"
"1529863792882","-65.0"
"1529863792882","-64.0"
"1529863792882","-63.0"
"1529863792903","-61.0"
"1529863792903","-60.0"
"1529863792903","-58.0"
"1529863792903","-57.0"
"1529863792903","-55.0"
"1529863792903","-53.0"
"1529863792903","-51.0"
"1529863792924","-50.0"
"1529863792925","-48.0"
"1529863792925","-46.0"
"1529863792925","-44.0"
"1529863792925","-42.0"
"1529863792925","-40.0"
"1529863792925","-37.0"
"1529863792925","-36.0"
"1529863792925","-33.0"
"1529863792947","-31.0"
"1529863792948","-29.0"
"1529863792948","-27.0"
"1529863792948","-25.0"
"1529863792948","-23.0"
"1529863792969","-21.0"
"1529863792969","-19.0"
"1529863792969","-17.0"
"1529863792969","-15.0"
"1529863792969","-13.0"
"1529863792969","-11.0"
"1529863792969","-9.0"
"1529863792990","-7.0"
"1529863792990","-5.0"
"1529863792990","-2.0"
"1529863792990","0.0"
"1529863792991","1.0"
"1529863793011","3.0"
"1529863793011","5.0"
"1529863793011","7.0"
"1529863793012","10.0"
"1529863793012","12.0"
"1529863793012","14.0"
"1529863793012","16.0"
"1529863793012","18.0"
"1529863793032","20.0"
"1529863793033","22.0"
"1529863793033","24.0"
"1529863793033","25.0"
"1529863793033","27.0"
"1529863793033","28.0"
"1529863793054","30.0"
"1529863793054","31.0"
"1529863793054","32.0"
"1529863793054","33.0"
"1529863793054","34.0"
"1529863793054","35.0"
"1529863793075","36.0"
"1529863793075","37.0"
"1529863793075","38.0"
"1529863793076","39.0"
"1529863793077","40.0"
"1529863793097","41.0"
"1529863793097","42.0"
"1529863793139","41.0"
"1529863793139","40.0"
"1529863793160","39.0"
"1529863793160","38.0"
"1529863793160","37.0"
"1529863793160","36.0"
"1529863793181","35.0"
"1529863793181","34.0"
"1529863793181","33.0"
"1529863793181","32.0"
"1529863793181","31.0"
"1529863793181","30.0"
"1529863793202","29.0"
"1529863793202","28.0"
"1529863793203","27.0"
"1529863793203","26.0"
"1529863793203","25.0"
"1529863793223","24.0"
"1529863793224","23.0"
"1529863793224","22.0"
"1529863793224","21.0"
"1529863793224","20.0"
"1529863793224","18.0"
"1529863793224","17.0"
"1529863793224","16.0"
"1529863793245","15.0"
"1529863793245","14.0"
"1529863793245","13.0"
"1529863793266","12.0"
"1529863793266","11.0"
"1529863793266","10.0"
"1529863793329","11.0"
"1529863793350","12.0"
"1529863793350","13.0"
"1529863793350","14.0"
"1529863793371","15.0"
"1529863793371","16.0"
"1529863793371","17.0"
"1529863793392","18.0"
"1529863793393","19.0"
"1529863793393","20.0"
"1529863793414","21.0"
"1529863793414","22.0"
"1529863793414","23.0"
"1529863793414","24.0"
"1529863793435","25.0"
"1529863793435","26.0"
"1529863793436","27.0"
"1529863793436","28.0"
"1529863793436","29.0"
"1529863793457","30.0"
"1529863793457","31.0"
"1529863793479","30.0"
"1529863793499","29.0"
"1529863793500","28.0"
"1529863793521","27.0"
"1529863793521","26.0"
"1529863793521","25.0"
"1529863793522","24.0"
"1529863793522","23.0"
"1529863793543","22.0"
"1529863793543","20.0"
"1529863793543","19.0"
"1529863793543","18.0"
"1529863793544","17.0"
"1529863793544","15.0"
"1529863793564","14.0"
"1529863793565","13.0"
"1529863793565","11.0"
"1529863793565","10.0"
"1529863793565","8.0"
"1529863793565","7.0"
"1529863793565","5.0"
"1529863793586","4.0"
"1529863793586","3.0"
"1529863793586","1.0"
"1529863793607","0.0"
"1529863793607","-1.0"
"1529863793607","-2.0"
"1529863793628","-4.0"
"1529863793628","-5.0"
"1529863793628","-6.0"
"1529863793628","-8.0"
"1529863793628","-9.0"
"1529863793628","-10.0"
"1529863793628","-11.0"
"1529863793628","-12.0"
"1529863793629","-14.0"
"1529863793649","-15.0"
"1529863793649","-16.0"
"1529863793649","-17.0"
"1529863793649","-18.0"
"1529863793650","-19.0"
"1529863793650","-20.0"
"1529863793670","-21.0"
"1529863793671","-22.0"
"1529863793671","-23.0"
"1529863793671","-24.0"
"1529863793671","-25.0"
"1529863793692","-26.0"
"1529863793692","-27.0"
"1529863793720","-28.0"
"1529863793740","-29.0"
"1529863793741","-28.0"
"1529863793762","-27.0"
"1529863793782","-26.0"
"1529863793782","-25.0"
"1529863793782","-24.0"
"1529863793783","-23.0"
"1529863793783","-22.0"
"1529863793783","-21.0"
"1529863793783","-20.0"
"1529863793783","-19.0"
"1529863793783","-18.0"
"1529863793803","-16.0"
"1529863793804","-15.0"
"1529863793804","-14.0"
"1529863793804","-13.0"
"1529863793805","-12.0"
"1529863793805","-11.0"
"1529863793825","-10.0"
"1529863793825","-9.0"
"1529863793825","-8.0"
"1529863793826","-7.0"
"1529863793826","-6.0"
"1529863793826","-4.0"
"1529863793846","-3.0"
"1529863793847","-2.0"
"1529863793847","-1.0"
"1529863793847","0.0"
"1529863793867","1.0"
"1529863793868","2.0"
"1529863793868","3.0"
"1529863793868","4.0"
"1529863793890","3.0"
"1529863793890","2.0"
"1529863793911","1.0"
"1529863793911","0.0"
"1529863793911","-1.0"
"1529863793911","-2.0"
"1529863793932","-3.0"
"1529863793932","-4.0"
"1529863793932","-5.0"
"1529863793932","-6.0"
"1529863793932","-7.0"
"1529863793933","-8.0"
"1529863793953","-9.0"
"1529863793953","-10.0"
"1529863793954","-11.0"
"1529863793954","-12.0"
"1529863793954","-13.0"
"1529863793954","-14.0"
"1529863793975","-15.0"
"1529863793975","-16.0"
"1529863793975","-17.0"
"1529863793995","-18.0"
"1529863793995","-17.0"
"1529863794016","-16.0"
"1529863794016","-15.0"
"1529863794018","-14.0"
"1529863794018","-13.0"
"1529863794018","-12.0"
"1529863794018","-11.0"
"1529863794039","-10.0"
"1529863794039","-9.0"
"1529863794039","-8.0"
"1529863794039","-7.0"
"1529863794039","-6.0"
"1529863794039","-5.0"
"1529863794039","-4.0"
"1529863794060","-3.0"
"1529863794060","-2.0"
"1529863794060","-1.0"
"1529863794060","0.0"
"1529863794080","1.0"
"1529863794080","2.0"
"1529863794080","3.0"
"1529863794081","4.0"
"1529863794081","5.0"
"1529863794101","4.0"
"1529863794122","3.0"
"1529863794165","4.0"
"1529863794186","3.0"
"1529863794207","2.0"
"1529863794208","1.0"
"1529863794228","0.0"
"1529863794229","-1.0"
"1529863794229","-2.0"
"1529863794250","-3.0"
"1529863794250","-4.0"
"1529863794250","-5.0"
"1529863794250","-6.0"
"1529863794250","-7.0"
"1529863794250","-8.0"
"1529863794271","-9.0"
"1529863794271","-10.0"
"1529863794272","-11.0"
"1529863794293","-12.0"
"1529863794293","-13.0"
"1529863794294","-14.0"
"1529863794335","-13.0"
"1529863794335","-12.0"
"1529863794335","-11.0"
"1529863794357","-10.0"
"1529863794358","-9.0"
"1529863794358","-8.0"
"1529863794358","-7.0"
"1529863794358","-5.0"
"1529863794379","-4.0"
"1529863794379","-3.0"
"1529863794379","-2.0"
"1529863794379","-1.0"
"1529863794379","0.0"
"1529863794379","1.0"
"1529863794379","2.0"
"1529863794379","3.0"
"1529863794400","4.0"
"1529863794401","5.0"
"1529863794401","7.0"
"1529863794401","8.0"
"1529863794421","9.0"
"1529863794423","10.0"
"1529863794423","11.0"
"1529863794424","13.0"
"1529863794424","14.0"
"1529863794424","15.0"
"1529863794445","16.0"
"1529863794446","17.0"
"1529863794446","19.0"
"1529863794446","20.0"
"1529863794446","21.0"
"1529863794447","22.0"
"1529863794447","23.0"
"1529863794468","24.0"
"1529863794468","25.0"
"1529863794469","26.0"
"1529863794532","27.0"
"1529863794553","28.0"
"1529863794553","29.0"
"1529863794574","30.0"
"1529863794616","29.0"
"1529863794636","28.0"
"1529863794637","27.0"
"1529863794678","26.0"
"1529863794678","25.0"
"1529863794699","24.0"
"1529863794699","23.0"
"1529863794699","22.0"
"1529863794699","21.0"
"1529863794700","20.0"
"1529863794720","19.0"
"1529863794720","18.0"
"1529863794748","17.0"
"1529863794749","16.0"
"1529863794769","15.0"
"1529863794770","14.0"
"1529863794770","13.0"
"1529863794790","12.0"
"1529863794791","11.0"
"1529863794791","10.0"
"1529863794811","9.0"
"1529863794833","8.0"
"1529863794833","7.0"
"1529863794833","6.0"
"1529863794833","5.0"
"1529863794854","4.0"
"1529863794854","3.0"
"1529863794854","2.0"
"1529863794896","3.0"
"1529863794896","4.0"
"1529863794896","5.0"
"1529863794938","6.0"
"1529863794980","5.0"
"1529863794980","4.0"
"1529863794981","3.0"
"1529863795001","2.0"
"1529863795002","1.0"
"1529863795022","0.0"
"1529863795043","-1.0"
"1529863795044","-2.0"
"1529863795064","-3.0"
"1529863795147","-2.0"
"1529863795168","-1.0"
"1529863795189","0.0"
"1529863795233","1.0"
"1529863795358","0.0"
"1529863795401","-1.0"
"1529863795423","-2.0"
"1529863795464","-3.0"
"1529863795486","-4.0"
"1529863795507","-5.0"
"1529863795508","-6.0"
"1529863795549","-7.0"
"1529863795570","-8.0"
"1529863795591","-9.0"
"1529863795611","-10.0"
"1529863795632","-11.0"
"1529863795672","-12.0"
"1529863795717","-13.0"
"1529863795718","-14.0"
"1529863795738","-15.0"
"1529863795781","-14.0"
"1529863795781","-15.0"
"1529863795823","-14.0"
"1529863795844","-13.0"
"1529863795864","-12.0"
"1529863795866","-11.0"
"1529863795886","-10.0"
"1529863795907","-9.0"
"1529863795908","-8.0"
"1529863795928","-7.0"
"1529863795929","-6.0"
"1529863795929","-5.0"
"1529863795929","-4.0"
"1529863795950","-3.0"
"1529863795953","-2.0"
"1529863795953","-1.0"
"1529863795953","0.0"
"1529863795995","1.0"
"1529863795995","2.0"
"1529863795995","3.0"
"1529863796016","4.0"
"1529863796016","5.0"
"1529863796016","6.0"
"1529863796016","7.0"
"1529863796016","8.0"
"1529863796016","9.0"
"1529863796016","10.0"
"1529863796037","11.0"
"1529863796037","12.0"
"1529863796058","13.0"
"1529863796103","12.0"
"1529863796124","11.0"
"1529863796146","10.0"
"1529863796167","9.0"
"1529863796187","8.0"
"1529863796188","7.0"
"1529863796210","6.0"
"1529863796230","5.0"
"1529863796252","4.0"
"1529863796273","3.0"
"1529863796296","4.0"
"1529863796317","5.0"
"1529863796338","6.0"
"1529863796360","7.0"
"1529863796381","8.0"
"1529863796402","9.0"
"1529863796447","8.0"
"1529863796467","7.0"
"1529863796467","6.0"
"1529863796488","5.0"
"1529863796509","4.0"
"1529863796530","3.0"
"1529863796530","2.0"
"1529863796573","3.0"
"1529863796594","4.0"
"1529863796595","5.0"
"1529863796616","6.0"
"1529863796616","7.0"
"1529863796617","8.0"
"1529863796617","9.0"
"1529863796638","10.0"
"1529863796638","11.0"
"1529863796638","12.0"
"1529863796659","13.0"
"1529863796659","14.0"
"1529863796659","15.0"
"1529863796659","16.0"
"1529863796659","17.0"
"1529863796683","18.0"
"1529863796704","19.0"
"1529863796704","20.0"
"1529863796705","21.0"
"1529863796725","22.0"
"1529863796726","23.0"
"1529863796747","24.0"
"1529863796790","23.0"
"1529863796790","22.0"
"1529863796790","21.0"
"1529863796790","20.0"
"1529863796790","19.0"
"1529863796790","18.0"
"1529863796811","17.0"
"1529863796811","16.0"
"1529863796811","15.0"
"1529863796811","14.0"
"1529863796812","13.0"
"1529863796812","12.0"
"1529863796833","11.0"
"1529863796833","10.0"
"1529863796833","9.0"
"1529863796833","8.0"
"1529863796854","7.0"
"1529863796854","6.0"
"1529863796854","5.0"
"1529863796854","4.0"
"1529863796854","3.0"
"1529863796854","2.0"
"1529863796854","1.0"
"1529863796875","0.0"
"1529863796875","-1.0"
"1529863796876","-2.0"
"1529863796876","-3.0"
"1529863796876","-4.0"
"1529863796896","-5.0"
"1529863796896","-6.0"
"1529863796896","-7.0"
"1529863796896","-8.0"
"1529863796896","-9.0"
"1529863796917","-10.0"
"1529863796917","-11.0"
"1529863796917","-12.0"
"1529863796918","-13.0"
"1529863796938","-14.0"
"1529863796939","-15.0"
"1529863796939","-16.0"
"1529863796939","-17.0"
"1529863796939","-18.0"
"1529863796939","-19.0"
"1529863796960","-20.0"
"1529863796960","-21.0"
"1529863796981","-22.0"
"1529863796981","-23.0"
"1529863797026","-22.0"
"1529863797026","-21.0"
"1529863797047","-20.0"
"1529863797069","-19.0"
"1529863797069","-18.0"
"1529863797090","-17.0"
"1529863797153","-16.0"
"1529863797232","-17.0"
"1529863797232","-18.0"
"1529863797253","-19.0"
"1529863797274","-20.0"
"1529863797336","-19.0"
"1529863797357","-18.0"
"1529863797358","-17.0"
"1529863797358","-16.0"
"1529863797379","-15.0"
"1529863797379","-14.0"
"1529863797379","-13.0"
"1529863797400","-12.0"
"1529863797400","-11.0"
"1529863797400","-10.0"
"1529863797422","-9.0"
"1529863797422","-8.0"
"1529863797423","-7.0"
"1529863797443","-6.0"
"1529863797443","-5.0"
"1529863797464","-4.0"
"1529863797464","-3.0"
"1529863797464","-2.0"
"1529863797464","-1.0"
"1529863797485","0.0"
"1529863797487","1.0"
"1529863797508","2.0"
"1529863797508","3.0"
"1529863797529","4.0"
"1529863797550","5.0"
"1529863797591","4.0"
"1529863797654","3.0"
"1529863797654","2.0"
"1529863797675","1.0"
"1529863797697","0.0"
"1529863797740","-1.0"
"1529863797760","-2.0"
"1529863797802","-3.0"
"1529863797802","-2.0"
"1529863797802","-3.0"
"1529863797887","-4.0"
"1529863797973","-5.0"
"1529863797993","-4.0"
"1529863798036","-3.0"
"1529863798036","-2.0"
"1529863798057","-1.0"
"1529863798057","0.0"
"1529863798057","1.0"
"1529863798078","2.0"
"1529863798079","3.0"
"1529863798079","4.0"
"1529863798100","5.0"
"1529863798100","6.0"
"1529863798121","7.0"
"1529863798121","8.0"
"1529863798121","9.0"
"1529863798142","10.0"
"1529863798142","11.0"
"1529863798142","12.0"
"1529863798163","13.0"
"1529863798184","14.0"
"1529863798184","15.0"
"1529863798205","16.0"
"1529863798248","17.0"
"1529863798269","16.0"
"1529863798290","15.0"
"1529863798311","14.0"
"1529863798332","13.0"
"1529863798352","12.0"
"1529863798353","11.0"
"1529863798394","10.0"
"1529863798395","9.0"
"1529863798417","8.0"
"1529863798438","7.0"
"1529863798459","6.0"
"1529863798479","5.0"
"1529863798480","4.0"
"1529863798501","3.0"
"1529863798501","2.0"
"1529863798522","1.0"
"1529863798543","0.0"
"1529863798564","-1.0"
"1529863798585","-2.0"
"1529863798606","-3.0"
"1529863798627","-4.0"
"1529863798658","-5.0"
"1529863798704","-6.0"
"1529863798725","-7.0"
"1529863798725","-8.0"
"1529863798746","-9.0"
"1529863798746","-10.0"
"1529863798746","-11.0"
"1529863798746","-12.0"
"1529863798747","-13.0"
"1529863798747","-14.0"
"1529863798788","-13.0"
"1529863798809","-12.0"
"1529863798830","-11.0"
"1529863798831","-10.0"
"1529863798852","-9.0"
"1529863798852","-8.0"
"1529863798873","-7.0"
"1529863798873","-6.0"
"1529863798873","-5.0"
"1529863798894","-4.0"
"1529863798896","-3.0"
"1529863798896","-2.0"
"1529863798896","-1.0"
"1529863798917","0.0"
"1529863798938","1.0"
"1529863798960","2.0"
"1529863799002","1.0"
"1529863799023","0.0"
"1529863799065","-1.0"
"1529863799087","-2.0"
"1529863799087","-3.0"
"1529863799149","-2.0"
"1529863799170","-3.0"
