"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528653331063","1.0205394","0.97136","0.004746875","-7.324377E-5","1.5780843E-5","5.6657263E-6","-1.0017324E-7","5.7927387E-9","6.8981114E-9"
"1528653331128","1.0193266","0.9718518","0.004819344","-7.407078E-5","1.48905965E-5","8.700034E-6","-9.613561E-8","4.733079E-9","1.0356665E-8"
"1528653331213","1.014483","0.9723266","0.004654692","-7.1552124E-5","1.4000982E-5","8.718914E-6","-8.992053E-8","3.724392E-9","9.890956E-9"
"1528653331259","1.0108579","0.97274816","0.004137303","-7.779108E-5","1.3145452E-5","8.388464E-6","-9.286074E-8","2.7879425E-9","9.185541E-9"
"1528653331326","1.0229671","0.9731293","0.0037393738","-8.299605E-5","1.2236086E-5","8.9076E-6","-9.581444E-8","1.8314558E-9","9.372656E-9"
"1528653331390","1.0400444","0.9736276","0.0048744874","-7.7218916E-5","1.1283765E-5","9.329537E-6","-8.418369E-8","8.549968E-10","9.568319E-9"
"1528653331479","1.0461789","0.9742918","0.0064951973","-5.9922986E-5","1.0398739E-5","8.680947E-6","-6.1084826E-8","4.609934E-12","8.347881E-9"
"1528653331524","1.0498688","0.9750107","0.0070403647","-3.912724E-5","9.695521E-6","6.9124108E-6","-3.3966092E-8","-6.062844E-10","6.0155676E-9"
"1528653331609","1.0523324","0.97575927","0.0073339404","-1.6156218E-5","9.207293E-6","4.81105E-6","-6.896602E-9","-9.398825E-10","3.3083558E-9"
"1528653331683","1.0547991","0.976525","0.0075032413","8.381542E-6","8.953658E-6","2.5197726E-6","2.1162553E-8","-9.994497E-10","6.6849626E-10"
"1528653331781","1.0560335","0.97730774","0.0076699774","3.1665335E-5","8.947937E-6","2.5808E-7","4.579734E-8","-7.7782975E-10","2.1622437E-9"
"1528653331805","1.0511003","0.978095","0.0077154534","5.130977E-5","9.175111E-6","2.2155218E-6","6.406045E-8","-3.1207806E-10","4.5470947E-9"
"1528653331873","1.0597415","0.97882503","0.007161066","5.7795114E-5","9.596457E-6","4.1148865E-6","6.971246E-8","3.3164724E-10","6.2939733E-9"
"1528653332003","1.0572687","0.9796342","0.007923295","7.079464E-5","1.0078444E-5","4.718249E-6","7.9974434E-8","1.0254554E-9","6.79514E-9"
